1.jpg 0.49324324324324326 0.4831081081081081 0.47297297297297297
2.jpg 0.5201342281879194 0.47651006711409394 0.4697986577181208
3.jpg 0.49838187702265374 0.46601941747572817 0.45307443365695793
4.jpg 0.5168918918918919 0.4966216216216216 0.47297297297297297
5.jpg 0.494949494949495 0.49158249158249157 0.4713804713804714
6.jpg 0.5080906148867314 0.46601941747572817 0.45307443365695793
7.jpg 0.4952076677316294 0.46645367412140576 0.4472843450479233
8.jpg 0.5866666666666667 0.4533333333333333 0.2733333333333333
9.jpg 0.68 0.64 0.2733333333333333
10.jpg 0.4266666666666667 0.64 0.2733333333333333
11.jpg 0.5466666666666666 0.29333333333333333 0.2733333333333333
12.jpg 0.32666666666666666 0.44 0.2733333333333333
13.jpg 0.5733333333333334 0.6333333333333333 0.2733333333333333
14.jpg 0.58 0.6333333333333333 0.2733333333333333
15.jpg 0.4533333333333333 0.58 0.2733333333333333
16.jpg 0.4857142857142857 0.6857142857142857 0.2342857142857143
17.jpg 0.4049586776859504 0.6446280991735537 0.33884297520661155
18.jpg 0.5106382978723404 0.5531914893617021 0.17446808510638298
19.jpg 0.38414634146341464 0.42073170731707316 0.25
20.jpg 0.46638655462184875 0.48739495798319327 0.1722689075630252
21.jpg 0.7195767195767195 0.26455026455026454 0.21693121693121692
22.jpg 0.7055837563451777 0.7766497461928934 0.20812182741116753
23.jpg 0.5333333333333333 0.5066666666666667 0.4533333333333333
24.jpg 0.4533333333333333 0.5 0.4533333333333333
25.jpg 0.48 0.52 0.4533333333333333
26.jpg 0.54 0.48 0.4533333333333333
27.jpg 0.5466666666666666 0.4533333333333333 0.4533333333333333
28.jpg 0.4666666666666667 0.5266666666666666 0.4533333333333333
29.jpg 0.49333333333333335 0.5133333333333333 0.4533333333333333
30.jpg 0.5466666666666666 0.48 0.4533333333333333
31.jpg 0.3695652173913043 0.5565217391304348 0.2956521739130435
32.jpg 0.528 0.716 0.272
33.jpg 0.4186046511627907 0.5930232558139535 0.3953488372093023
34.jpg 0.39776951672862454 0.6951672862453532 0.2527881040892193
35.jpg 0.43171806167400884 0.6035242290748899 0.29955947136563876
36.jpg 0.5570776255707762 0.5296803652968036 0.3105022831050228
37.jpg 0.3829787234042553 0.4308510638297872 0.3617021276595745
38.jpg 0.4 0.66 0.15333333333333332
39.jpg 0.34 0.7266666666666667 0.15333333333333332
40.jpg 0.2733333333333333 0.6466666666666666 0.15333333333333332
41.jpg 0.16666666666666666 0.47333333333333333 0.15333333333333332
42.jpg 0.22 0.7666666666666667 0.15333333333333332
43.jpg 0.38 0.5866666666666667 0.15333333333333332
44.jpg 0.24 0.49333333333333335 0.15333333333333332
45.jpg 0.21333333333333335 0.48 0.15333333333333332
46.jpg 0.2777777777777778 0.7083333333333334 0.1597222222222222
47.jpg 0.16167664670658682 0.5688622754491018 0.1377245508982036
48.jpg 0.57 0.23 0.23
49.jpg 0.43548387096774194 0.8064516129032258 0.18548387096774194
50.jpg 0.4642857142857143 0.6517857142857143 0.20535714285714285
51.jpg 0.234375 0.5546875 0.1796875
52.jpg 0.6987951807228916 0.3373493975903614 0.27710843373493976
53.jpg 0.37333333333333335 0.42 0.29333333333333333
54.jpg 0.6266666666666667 0.5666666666666667 0.29333333333333333
55.jpg 0.58 0.6133333333333333 0.29333333333333333
56.jpg 0.5466666666666666 0.47333333333333333 0.29333333333333333
57.jpg 0.66 0.4866666666666667 0.29333333333333333
58.jpg 0.46 0.6666666666666666 0.29333333333333333
59.jpg 0.5133333333333333 0.54 0.29333333333333333
60.jpg 0.6266666666666667 0.66 0.29333333333333333
61.jpg 0.5067264573991032 0.5426008968609866 0.19730941704035873
62.jpg 0.5766871165644172 0.6993865030674846 0.26993865030674846
63.jpg 0.5741626794258373 0.4354066985645933 0.21052631578947367
64.jpg 0.3488372093023256 0.3372093023255814 0.17054263565891473
65.jpg 0.48633879781420764 0.6338797814207651 0.24043715846994534
66.jpg 0.33739837398373984 0.1951219512195122 0.17886178861788618
67.jpg 0.5658914728682171 0.313953488372093 0.17054263565891473
68.jpg 0.5133333333333333 0.54 0.46
69.jpg 0.4866666666666667 0.5 0.46
70.jpg 0.5 0.47333333333333333 0.46
71.jpg 0.47333333333333333 0.5333333333333333 0.46
72.jpg 0.5066666666666667 0.5333333333333333 0.46
73.jpg 0.54 0.4666666666666667 0.46
74.jpg 0.46 0.5133333333333333 0.46
75.jpg 0.54 0.46 0.46
76.jpg 0.697508896797153 0.7437722419928826 0.24555160142348753
77.jpg 0.5625 0.5681818181818182 0.39204545454545453
78.jpg 0.2908366533864542 0.6972111553784861 0.2749003984063745
79.jpg 0.584717607973422 0.7541528239202658 0.2292358803986711
80.jpg 0.5165876777251185 0.6729857819905213 0.32701421800947866
81.jpg 0.572992700729927 0.708029197080292 0.2518248175182482
82.jpg 0.5172413793103449 0.7011494252873564 0.26436781609195403
83.jpg 0.6933333333333334 0.6 0.17333333333333334
84.jpg 0.5466666666666666 0.62 0.17333333333333334
85.jpg 0.32 0.5866666666666667 0.17333333333333334
86.jpg 0.2866666666666667 0.6266666666666667 0.17333333333333334
87.jpg 0.36 0.5933333333333334 0.17333333333333334
88.jpg 0.76 0.6066666666666667 0.17333333333333334
89.jpg 0.5066666666666667 0.5666666666666667 0.17333333333333334
90.jpg 0.6133333333333333 0.6133333333333333 0.17333333333333334
91.jpg 0.5757575757575758 0.5681818181818182 0.19696969696969696
92.jpg 0.6533333333333333 0.6 0.3466666666666667
93.jpg 0.5694444444444444 0.5763888888888888 0.18055555555555555
94.jpg 0.3010752688172043 0.44086021505376344 0.27956989247311825
95.jpg 0.34615384615384615 0.5769230769230769 0.3333333333333333
96.jpg 0.5643564356435643 0.6831683168316832 0.25742574257425743
97.jpg 0.5323741007194245 0.5251798561151079 0.18705035971223022
98.jpg 0.2866666666666667 0.8333333333333334 0.14
99.jpg 0.7533333333333333 0.8466666666666667 0.14
100.jpg 0.8066666666666666 0.84 0.14
101.jpg 0.6133333333333333 0.8333333333333334 0.14
102.jpg 0.48 0.8333333333333334 0.14
103.jpg 0.14 0.84 0.14
104.jpg 0.22666666666666666 0.84 0.14
105.jpg 0.64 0.8266666666666667 0.14
106.jpg 0.6188524590163934 0.8975409836065574 0.0860655737704918
107.jpg 0.37969924812030076 0.8947368421052632 0.07894736842105263
108.jpg 0.35714285714285715 0.8253968253968254 0.16666666666666666
109.jpg 0.446875 0.93125 0.065625
